index,file,true_label,pred_label,prob,overlay_shown,heatmap_mean,heatmap_max,orig_saved,overlay_saved
207,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0347-0001.jpeg,0,0,0.11324822902679443,0,0.19412420690059662,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0207_NORMAL2-IM-0347-0001.jpeg,
208,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0348-0001.jpeg,0,0,0.035095326602458954,0,0.1055910512804985,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0208_NORMAL2-IM-0348-0001.jpeg,
209,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0349-0001.jpeg,0,1,0.864865243434906,1,0.6294734477996826,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0209_NORMAL2-IM-0349-0001.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0209_NORMAL2-IM-0349-0001.jpeg
210,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0350-0001.jpeg,0,0,0.0432128980755806,0,0.09432709962129593,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0210_NORMAL2-IM-0350-0001.jpeg,
211,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0351-0001.jpeg,0,0,0.009854261763393879,0,0.0793810486793518,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0211_NORMAL2-IM-0351-0001.jpeg,
212,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0352-0001.jpeg,0,0,0.09945407509803772,0,0.17999190092086792,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0212_NORMAL2-IM-0352-0001.jpeg,
213,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0353-0001.jpeg,0,0,0.04673777148127556,0,0.13596153259277344,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0213_NORMAL2-IM-0353-0001.jpeg,
214,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0354-0001.jpeg,0,0,0.006509910803288221,0,0.07728338986635208,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0214_NORMAL2-IM-0354-0001.jpeg,
215,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0357-0001.jpeg,0,0,0.0017775943269953132,0,0.0702253207564354,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0215_NORMAL2-IM-0357-0001.jpeg,
216,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0359-0001.jpeg,0,0,0.29728981852531433,1,0.2280348688364029,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0216_NORMAL2-IM-0359-0001.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0216_NORMAL2-IM-0359-0001.jpeg
217,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0360-0001.jpeg,0,0,0.5253698825836182,1,0.34526029229164124,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0217_NORMAL2-IM-0360-0001.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0217_NORMAL2-IM-0360-0001.jpeg
218,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0361-0001.jpeg,0,0,0.36688941717147827,1,0.39496731758117676,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0218_NORMAL2-IM-0361-0001.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0218_NORMAL2-IM-0361-0001.jpeg
219,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0362-0001.jpeg,0,0,0.1745251566171646,0,0.41436687111854553,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0219_NORMAL2-IM-0362-0001.jpeg,
220,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0364-0001.jpeg,0,0,0.3046130836009979,1,0.3014180064201355,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0220_NORMAL2-IM-0364-0001.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0220_NORMAL2-IM-0364-0001.jpeg
221,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0366-0001.jpeg,0,0,0.16325511038303375,0,0.2876916825771332,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0221_NORMAL2-IM-0366-0001.jpeg,
222,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0368-0001.jpeg,0,0,0.14846959710121155,0,0.25207579135894775,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0222_NORMAL2-IM-0368-0001.jpeg,
223,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0369-0001.jpeg,0,0,0.17253099381923676,0,0.15782585740089417,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0223_NORMAL2-IM-0369-0001.jpeg,
224,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0370-0001.jpeg,0,0,0.005545216146856546,0,0.09697500616312027,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0224_NORMAL2-IM-0370-0001.jpeg,
225,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0372-0001.jpeg,0,0,0.011645999737083912,0,0.05534316226840019,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0225_NORMAL2-IM-0372-0001.jpeg,
226,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0373-0001.jpeg,0,0,0.5626550912857056,1,0.5347246527671814,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0226_NORMAL2-IM-0373-0001.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0226_NORMAL2-IM-0373-0001.jpeg
227,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0374-0001-0001.jpeg,0,0,0.01409488171339035,0,0.09023339301347733,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0227_NORMAL2-IM-0374-0001-0001.jpeg,
228,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0374-0001-0002.jpeg,0,0,0.22947517037391663,0,0.27199697494506836,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0228_NORMAL2-IM-0374-0001-0002.jpeg,
229,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0374-0001.jpeg,0,0,0.0021762000396847725,0,0.055934734642505646,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0229_NORMAL2-IM-0374-0001.jpeg,
230,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0376-0001.jpeg,0,0,0.15029756724834442,0,0.2837902307510376,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0230_NORMAL2-IM-0376-0001.jpeg,
231,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0378-0001.jpeg,0,0,0.041969988495111465,0,0.15812616050243378,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0231_NORMAL2-IM-0378-0001.jpeg,
232,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0380-0001.jpeg,0,0,0.10573862493038177,0,0.15139661729335785,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0232_NORMAL2-IM-0380-0001.jpeg,
233,C:\Pneumonia_Project\chest_xray\test\NORMAL\NORMAL2-IM-0381-0001.jpeg,0,0,0.1281086951494217,0,0.2975214719772339,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0233_NORMAL2-IM-0381-0001.jpeg,
234,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person100_bacteria_475.jpeg,1,0,0.733859658241272,1,0.43864521384239197,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0234_person100_bacteria_475.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0234_person100_bacteria_475.jpeg
235,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person100_bacteria_477.jpeg,1,1,0.8630167841911316,1,0.431867390871048,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0235_person100_bacteria_477.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0235_person100_bacteria_477.jpeg
236,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person100_bacteria_478.jpeg,1,1,0.8450233936309814,1,0.4399661123752594,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0236_person100_bacteria_478.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0236_person100_bacteria_478.jpeg
237,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person100_bacteria_479.jpeg,1,1,0.9942579865455627,1,0.663809597492218,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0237_person100_bacteria_479.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0237_person100_bacteria_479.jpeg
238,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person100_bacteria_480.jpeg,1,0,0.7932311296463013,1,0.5173845291137695,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0238_person100_bacteria_480.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0238_person100_bacteria_480.jpeg
239,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person100_bacteria_481.jpeg,1,1,0.9580150842666626,1,0.5535726547241211,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0239_person100_bacteria_481.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0239_person100_bacteria_481.jpeg
240,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person100_bacteria_482.jpeg,1,1,0.8804699778556824,1,0.6070848703384399,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0240_person100_bacteria_482.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0240_person100_bacteria_482.jpeg
241,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person101_bacteria_483.jpeg,1,1,0.9707103967666626,1,0.6555401682853699,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0241_person101_bacteria_483.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0241_person101_bacteria_483.jpeg
242,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person101_bacteria_484.jpeg,1,1,0.8448390960693359,1,0.49390459060668945,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0242_person101_bacteria_484.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0242_person101_bacteria_484.jpeg
243,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person101_bacteria_485.jpeg,1,1,0.9635608792304993,1,0.6239548921585083,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0243_person101_bacteria_485.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0243_person101_bacteria_485.jpeg
244,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person101_bacteria_486.jpeg,1,1,0.987746000289917,1,0.6148677468299866,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0244_person101_bacteria_486.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0244_person101_bacteria_486.jpeg
245,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person102_bacteria_487.jpeg,1,0,0.38393697142601013,1,0.3399973213672638,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0245_person102_bacteria_487.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0245_person102_bacteria_487.jpeg
246,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person103_bacteria_488.jpeg,1,1,0.9956147074699402,1,0.6537350416183472,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0246_person103_bacteria_488.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0246_person103_bacteria_488.jpeg
247,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person103_bacteria_489.jpeg,1,1,0.9711040258407593,1,0.498551607131958,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0247_person103_bacteria_489.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0247_person103_bacteria_489.jpeg
248,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person103_bacteria_490.jpeg,1,0,0.488506942987442,1,0.42327260971069336,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0248_person103_bacteria_490.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0248_person103_bacteria_490.jpeg
249,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person104_bacteria_491.jpeg,1,0,0.7597148418426514,1,0.4905065596103668,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0249_person104_bacteria_491.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0249_person104_bacteria_491.jpeg
250,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person104_bacteria_492.jpeg,1,1,0.9743014574050903,1,0.6245745420455933,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0250_person104_bacteria_492.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0250_person104_bacteria_492.jpeg
251,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person108_bacteria_504.jpeg,1,0,0.8161520957946777,1,0.5974552631378174,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0251_person108_bacteria_504.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0251_person108_bacteria_504.jpeg
252,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person108_bacteria_506.jpeg,1,1,0.8874524831771851,1,0.6834433078765869,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0252_person108_bacteria_506.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0252_person108_bacteria_506.jpeg
253,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person108_bacteria_507.jpeg,1,1,0.9154897332191467,1,0.6749018430709839,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0253_person108_bacteria_507.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0253_person108_bacteria_507.jpeg
254,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person108_bacteria_511.jpeg,1,0,0.023522179573774338,0,0.17201323807239532,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0254_person108_bacteria_511.jpeg,
255,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person109_bacteria_512.jpeg,1,0,0.04885014519095421,0,0.20362047851085663,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0255_person109_bacteria_512.jpeg,
256,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person109_bacteria_513.jpeg,1,0,0.6342036724090576,1,0.4127650856971741,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0256_person109_bacteria_513.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0256_person109_bacteria_513.jpeg
257,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person109_bacteria_517.jpeg,1,0,0.518060564994812,1,0.39426207542419434,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0257_person109_bacteria_517.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0257_person109_bacteria_517.jpeg
258,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person109_bacteria_519.jpeg,1,0,0.5504760146141052,1,0.38603588938713074,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0258_person109_bacteria_519.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0258_person109_bacteria_519.jpeg
259,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person109_bacteria_522.jpeg,1,0,0.3204224109649658,1,0.31237268447875977,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0259_person109_bacteria_522.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0259_person109_bacteria_522.jpeg
260,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person109_bacteria_523.jpeg,1,1,0.8990970253944397,1,0.5385088920593262,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0260_person109_bacteria_523.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0260_person109_bacteria_523.jpeg
261,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person109_bacteria_526.jpeg,1,1,0.9859997630119324,1,0.6100736856460571,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0261_person109_bacteria_526.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0261_person109_bacteria_526.jpeg
262,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person109_bacteria_527.jpeg,1,1,0.9176923036575317,1,0.6068500876426697,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0262_person109_bacteria_527.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0262_person109_bacteria_527.jpeg
263,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person109_bacteria_528.jpeg,1,0,0.7776565551757812,1,0.5187703371047974,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0263_person109_bacteria_528.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0263_person109_bacteria_528.jpeg
264,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person10_virus_35.jpeg,1,1,0.8454279899597168,1,0.5388019680976868,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0264_person10_virus_35.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0264_person10_virus_35.jpeg
265,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person110_bacteria_531.jpeg,1,1,0.8943723440170288,1,0.4948600232601166,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0265_person110_bacteria_531.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0265_person110_bacteria_531.jpeg
266,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person111_bacteria_533.jpeg,1,1,0.9041115641593933,1,0.5368618369102478,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0266_person111_bacteria_533.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0266_person111_bacteria_533.jpeg
267,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person111_bacteria_534.jpeg,1,1,0.9216560125350952,1,0.5576472878456116,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0267_person111_bacteria_534.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0267_person111_bacteria_534.jpeg
268,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person111_bacteria_535.jpeg,1,1,0.9789354801177979,1,0.6658509373664856,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0268_person111_bacteria_535.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0268_person111_bacteria_535.jpeg
269,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person111_bacteria_536.jpeg,1,1,0.928094744682312,1,0.6842491626739502,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0269_person111_bacteria_536.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0269_person111_bacteria_536.jpeg
270,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person111_bacteria_537.jpeg,1,1,0.945439338684082,1,0.6343637108802795,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0270_person111_bacteria_537.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0270_person111_bacteria_537.jpeg
271,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person112_bacteria_538.jpeg,1,0,0.7371870279312134,1,0.6044280529022217,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0271_person112_bacteria_538.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0271_person112_bacteria_538.jpeg
272,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person112_bacteria_539.jpeg,1,0,0.629173219203949,1,0.6176596879959106,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0272_person112_bacteria_539.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0272_person112_bacteria_539.jpeg
273,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person113_bacteria_540.jpeg,1,1,0.9753370881080627,1,0.6179147362709045,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0273_person113_bacteria_540.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0273_person113_bacteria_540.jpeg
274,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person113_bacteria_541.jpeg,1,1,0.9468322992324829,1,0.6645632982254028,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0274_person113_bacteria_541.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0274_person113_bacteria_541.jpeg
275,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person113_bacteria_542.jpeg,1,1,0.9935312867164612,1,0.6901780366897583,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0275_person113_bacteria_542.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0275_person113_bacteria_542.jpeg
276,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person113_bacteria_543.jpeg,1,0,0.15497644245624542,0,0.19719091057777405,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0276_person113_bacteria_543.jpeg,
277,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person114_bacteria_544.jpeg,1,1,0.9419717192649841,1,0.577803909778595,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0277_person114_bacteria_544.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0277_person114_bacteria_544.jpeg
278,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person114_bacteria_545.jpeg,1,0,0.5020236372947693,1,0.41684669256210327,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0278_person114_bacteria_545.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0278_person114_bacteria_545.jpeg
279,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person114_bacteria_546.jpeg,1,1,0.9473249316215515,1,0.6199266314506531,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0279_person114_bacteria_546.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0279_person114_bacteria_546.jpeg
280,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person117_bacteria_553.jpeg,1,0,0.810002863407135,1,0.5825052857398987,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0280_person117_bacteria_553.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0280_person117_bacteria_553.jpeg
281,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person117_bacteria_556.jpeg,1,0,0.7429428100585938,1,0.569747805595398,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0281_person117_bacteria_556.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0281_person117_bacteria_556.jpeg
282,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person117_bacteria_557.jpeg,1,0,0.12025534361600876,0,0.22033287584781647,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0282_person117_bacteria_557.jpeg,
283,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person118_bacteria_559.jpeg,1,0,0.7340667843818665,1,0.40937361121177673,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0283_person118_bacteria_559.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0283_person118_bacteria_559.jpeg
284,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person118_bacteria_560.jpeg,1,0,0.4819292724132538,1,0.3195638358592987,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0284_person118_bacteria_560.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0284_person118_bacteria_560.jpeg
285,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person119_bacteria_565.jpeg,1,1,0.977782666683197,1,0.6852495074272156,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0285_person119_bacteria_565.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0285_person119_bacteria_565.jpeg
286,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person119_bacteria_566.jpeg,1,1,0.92844557762146,1,0.5381284356117249,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0286_person119_bacteria_566.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0286_person119_bacteria_566.jpeg
287,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person119_bacteria_567.jpeg,1,0,0.3616824746131897,1,0.30091339349746704,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0287_person119_bacteria_567.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0287_person119_bacteria_567.jpeg
288,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person119_bacteria_568.jpeg,1,0,0.1766057163476944,0,0.29072073101997375,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0288_person119_bacteria_568.jpeg,
289,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person11_virus_38.jpeg,1,1,0.8693687915802002,1,0.5747169852256775,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0289_person11_virus_38.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0289_person11_virus_38.jpeg
290,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person120_bacteria_570.jpeg,1,1,0.8929222822189331,1,0.5953437089920044,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0290_person120_bacteria_570.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0290_person120_bacteria_570.jpeg
291,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person120_bacteria_571.jpeg,1,1,0.9759392738342285,1,0.6284761428833008,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0291_person120_bacteria_571.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0291_person120_bacteria_571.jpeg
292,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person120_bacteria_572.jpeg,1,0,0.7307692766189575,1,0.35010969638824463,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0292_person120_bacteria_572.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0292_person120_bacteria_572.jpeg
293,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person120_bacteria_573.jpeg,1,0,0.6230553984642029,1,0.37827685475349426,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0293_person120_bacteria_573.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0293_person120_bacteria_573.jpeg
294,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person121_bacteria_575.jpeg,1,1,0.9519745111465454,1,0.5562878847122192,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0294_person121_bacteria_575.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0294_person121_bacteria_575.jpeg
295,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person121_bacteria_576.jpeg,1,1,0.9838845133781433,1,0.6902639865875244,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0295_person121_bacteria_576.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0295_person121_bacteria_576.jpeg
296,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person121_bacteria_578.jpeg,1,1,0.9599945545196533,1,0.6542836427688599,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0296_person121_bacteria_578.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0296_person121_bacteria_578.jpeg
297,C:\Pneumonia_Project\chest_xray\test\PNEUMONIA\person121_bacteria_579.jpeg,1,1,0.9690667390823364,1,0.620779812335968,1.0,C:\Pneumonia_Project\gradcam_outputs\orig_0297_person121_bacteria_579.jpeg,C:\Pneumonia_Project\gradcam_outputs\overlay_0297_person121_bacteria_579.jpeg
